id,dt,car_value,loan_amount,ltv,term_meses,taxa_mensal,parcela_mensal,pti,idade,renda_mensal,score_interno,utilizacao_limite,atraso_antes_30d,atraso_antes_60d,canal,pd_proxy,risk_band,cluster_true
11022,2024-06-01,28005.30326289854,24044.40331217834,0.8795566221790303,60,0.016782105450967873,723.5526247154348,0.4048960874179248,32,3082.6662035547047,640,0.47987991414501996,0,0,parceiro,0.02595484254768742,medio,D
11023,2022-03-01,77236.60715741207,61205.55432334293,0.7973561661223842,36,0.008,2091.8698344289205,0.34147915567743437,25,6125.907832585037,885,0.16433425138951113,0,0,digital,0.0002535158940472321,baixo,A
11024,2023-12-01,116992.99932849014,100557.08436953994,0.9244668885986707,48,0.012031561201023507,3062.826229529632,0.5376782520578134,45,5696.392252815732,710,0.4172100047111002,0,0,agencia,0.005943431685830079,baixo,B
11025,2024-08-01,42957.152089300595,31989.808793886932,0.74895542839211,24,0.008,1537.6434760261652,0.17789822690958904,36,8643.388429091103,859,0.23184191433788423,0,0,digital,0.00013908292019028035,baixo,A
11026,2024-08-01,70179.41382805446,62852.32116638703,0.8867355830822354,60,0.014887896298599289,1796.1297578275924,0.5318478321155575,48,4897.8037238021325,728,0.7888853754706471,0,0,parceiro,0.027357714293683683,medio,D
11027,2024-01-01,75794.93573411008,61621.78260070177,0.8078142680391115,36,0.008874651358812734,2149.213652704652,0.28192628408055825,31,7623.317775119295,760,0.39267617394174475,0,0,digital,0.0005042389743879529,baixo,A
11028,2022-02-01,96176.88219270325,86831.56291976004,0.9254124735616298,36,0.012509128727968444,3280.937617453399,0.57173765260096,42,5738.536901545131,631,0.3627152811167136,0,0,agencia,0.007828874042979267,baixo,B
11029,2022-10-01,96016.47172263746,85187.08991897551,0.9170286239796558,36,0.016333255674897754,3479.4140691825814,0.45331814324011344,45,7675.435278882289,654,0.11926184238622042,1,0,agencia,0.021072380795217924,medio,B
11030,2022-09-01,91190.37628771484,95354.38767865265,1.0671388937937862,48,0.010014499127407962,2750.4908890671736,0.22494582130788984,59,12227.348225786765,791,0.29111804054914425,0,0,parceiro,0.00223035850393846,baixo,C
11031,2023-11-01,53932.159534790386,56161.9881108208,1.0082893377469733,60,0.020668646740409094,1864.666969181635,0.5386724176584554,48,4759.042065672644,518,0.6471386249153686,0,0,agencia,0.08110853754017024,alto,D
11032,2024-11-01,32886.99850032066,30053.280807059276,0.9162194086995837,60,0.008854798896819413,713.7806196399099,0.0696571374699811,39,10247.056447697341,641,0.40707118617961346,0,0,parceiro,0.0012332769969592191,baixo,B
11033,2023-10-01,60134.04840577677,51829.16293141076,0.8628878608007033,60,0.008519839198840347,1217.0802893790726,0.1571233999563736,23,7746.015486662098,715,0.47195140298251004,0,0,digital,0.0009494817744181432,baixo,B
11034,2024-07-01,70154.12588861251,70715.90004268748,1.0093772949269393,48,0.02129847749640442,2678.16072211372,0.8,43,1612.4999952529408,527,0.8972632322747118,0,0,parceiro,0.11444793379568834,alto,D
11035,2024-08-01,123411.33676042629,114603.02858402148,0.9692897270705058,48,0.010335674048827695,3335.162734262791,0.19317563950486905,28,17264.9239977214,733,0.18250895629904387,0,0,parceiro,0.001875995751362185,baixo,C
11036,2024-12-01,48114.239886364885,41410.693953584385,0.866273897208853,36,0.019600924471628384,1799.6473618677735,0.6521738504877739,38,3591.574023881342,580,0.5510490117713568,0,0,agencia,0.07984293988158456,alto,D
11037,2023-09-01,54796.966698235155,43199.995391680095,0.7989771775937368,24,0.008,2076.4797784934235,0.28236238874750874,31,7353.953151140934,826,0.2180233737140896,0,0,digital,0.00026796918095852064,baixo,A
11038,2023-08-01,147536.15342521854,151347.00771369776,1.042383314223433,48,0.009222080785019352,4269.650126067371,0.3105910840941503,51,13746.853482674669,767,0.6574850770326922,0,0,parceiro,0.0018996057047644841,exposicao,C
11039,2023-05-01,115747.1649084982,127193.31082943505,1.0504375436746662,48,0.01373027051146922,4046.979494229922,0.19377569738092823,41,20884.866105135396,725,0.7502990591073933,0,0,parceiro,0.0036608571447573797,exposicao,C
11040,2022-03-01,53549.59213250404,54435.19453911972,1.0035059420411576,60,0.026463455902887022,2059.687938519519,0.579907878767574,29,4624.350565740735,455,0.9277197269609939,1,0,parceiro,0.1381434364279206,alto,D
11041,2022-12-01,72346.73224462416,63167.80833189975,0.9559388234728134,24,0.01058881253261324,3167.0896782471814,0.5667316546254475,38,5588.3408883174325,687,0.7182641527095553,0,0,parceiro,0.004414917474578568,baixo,B
11042,2023-05-01,78949.61802498267,64832.42855099654,0.8322268542105493,36,0.009893416946347378,2314.032190922665,0.2765221625041065,45,8368.342594920581,730,0.2609993002763168,0,0,parceiro,0.0011396767785366636,baixo,B
11043,2022-02-01,54082.41298074909,43889.577556194025,0.8409590301397484,48,0.009965632125460375,1264.276106340889,0.24211470778040764,40,5221.8062997129355,794,0.453085439837348,0,0,agencia,0.0006450842132108049,baixo,B
11044,2023-10-01,136831.2827584466,136600.28589417224,0.97,36,0.015327512367597882,5469.446443117494,0.731797224635024,30,7473.991782143368,601,0.354984567468471,0,0,parceiro,0.022712624804258882,medio,B
11045,2024-09-01,46543.3491392752,36585.08940427028,0.8012023678308452,24,0.01579625819094697,1986.7047397129136,0.31743413076490273,31,6258.636193044729,698,0.3439314732048599,1,0,digital,0.0038356517574401868,baixo,A
11046,2023-09-01,127376.87986761732,130978.09785285055,1.068787139379042,48,0.012301628852394941,4017.705529997134,0.40671469664886273,45,9878.437054527738,698,0.8850170225743839,0,0,parceiro,0.006208317432501472,exposicao,C
11047,2022-02-01,59950.87429643986,53829.49954431601,0.8238599696085572,36,0.015256656709033017,2152.270432524343,0.46078754944162176,51,4670.851968835627,500,0.32832742951008603,0,0,parceiro,0.01573577347996424,baixo,B
11048,2022-08-01,105000.0,85424.4960057884,0.8013795181931034,36,0.008,2919.6194412645013,0.34673557625827744,21,8420.305388823806,879,0.4713438779095667,0,0,digital,0.0002646198212091612,baixo,A
11049,2024-01-01,36574.42011208379,27175.740856145378,0.7408084531200853,24,0.008,1306.2472771520545,0.1635574291520334,20,7986.474744218703,779,0.4134301472126973,0,0,digital,0.00023487303690743474,baixo,A
11050,2023-07-01,70183.22207900273,66955.01233259117,0.9727264372245109,60,0.026599398667479988,2540.6873248663583,0.8,43,1544.9546950381002,544,0.7716925756871594,1,0,agencia,0.13802785054896577,alto,D
11051,2022-02-01,52360.62573143515,43685.184658856146,0.8902170908327902,48,0.02099424594144824,1643.8180223066558,0.7501388479080208,41,2650.4524768450933,746,0.8156215947651853,1,0,agencia,0.09133217668945298,alto,D
11052,2023-09-01,88529.44623738992,104459.64059138174,1.2,36,0.01903749650516525,4492.576717245336,0.8,49,4271.499937238959,572,0.8615226462287582,0,0,digital,0.11403102569706494,alto,D
11053,2023-06-01,44759.08517454928,40517.589470555926,0.8876377577933084,36,0.01534707146310449,1622.9496692982127,0.1385283220332061,40,11715.652405788771,728,0.5383685168753095,1,0,agencia,0.005355713934744267,baixo,B
11054,2022-05-01,93824.08633495739,99738.83886333792,1.1051049816297938,48,0.01429175363933057,3218.2468069657125,0.2744192558014393,50,11727.481723419327,757,0.7029605253254685,0,0,parceiro,0.0048872923717428185,baixo,C
11055,2022-12-01,65190.89424996249,50984.42383550874,0.749934984934144,24,0.008,2450.651305693453,0.2747305413336579,23,8920.199748440631,853,0.19355794434977683,0,0,digital,0.00012294534762757805,baixo,A
11056,2024-10-01,107194.20082205994,103560.06344377092,0.9818698835091203,60,0.01562635269996729,3020.613918998865,0.8,41,4251.523044530287,682,0.8982357292822903,0,0,agencia,0.06707632651303105,alto,D
11057,2023-03-01,50107.99456086284,48307.35681023519,0.97,36,0.021883546163884965,2187.5800407561687,0.3904996971275866,42,5602.001888471193,679,0.8296036311967926,1,0,digital,0.027435754224921557,medio,B
11058,2022-07-01,73469.21537679122,76809.15350578762,1.0894435988402513,48,0.020166913762006793,2839.3935579444105,0.7106368483482068,30,4795.366920844287,511,0.5832053901474862,0,0,agencia,0.11054564529364734,alto,D
11059,2024-08-01,119853.20620847215,106197.16562713428,0.95,36,0.011160070908103111,3898.0555863311083,0.4975249235343751,35,7834.895101615513,773,0.5944820767516424,0,0,parceiro,0.004468323765684601,baixo,C
11060,2022-06-01,69377.56383244367,65701.54566260721,0.9602949210121273,48,0.0099019485187552,1889.2408595073414,0.3670203023202676,43,5147.510498911748,640,0.16699737754299795,0,0,parceiro,0.0027770967422584302,baixo,B
11061,2023-03-01,93439.2089954953,102824.27149862947,1.1073757511363413,48,0.015636864842896152,3428.451711682777,0.24230536311250908,45,14149.301805139377,670,0.6777825587892706,0,0,parceiro,0.006203661563113034,baixo,C
11062,2024-07-01,99581.16164477676,104849.55344621031,0.9874007172125764,60,0.017630049548778445,3226.294815376024,0.48370097723929334,51,8782.194456243462,615,0.8294633018745232,0,0,agencia,0.04387173365769339,medio,D
11063,2022-09-01,55582.304730867385,47968.73280559029,0.9148686025137719,24,0.008,2305.6970901887066,0.3396505116631439,27,6788.439914012065,739,0.5444350359357949,0,0,agencia,0.002145965608093549,baixo,B
11064,2024-08-01,48299.73290342972,44565.62058857429,0.9218981850921638,60,0.019361648884965017,1433.0514616841397,0.2283575876441341,55,6275.4711873965225,852,0.23665435834033993,0,1,digital,0.006539384774843259,baixo,B
11065,2024-02-01,80618.99698455345,57320.20200029956,0.7507225993648695,48,0.008,1561.0201678081582,0.2663655261742332,28,5860.443692653659,839,0.3495133037534115,0,0,digital,0.0002673304249500658,baixo,A
11066,2022-04-01,54334.51171181932,38385.136962595774,0.7,24,0.008,1845.045583335437,0.41415668030411545,36,4454.945847983471,793,0.4587722599535967,0,0,digital,0.0003551518752636376,baixo,A
11067,2024-06-01,42693.82088753279,31250.766221783786,0.7614575744057729,36,0.016737540150191157,1286.5256029830691,0.3184191318680028,28,4040.3527119607384,648,0.5411731040937687,1,0,digital,0.004233467717863205,baixo,A
11068,2023-05-01,84845.98322664468,77963.73915953102,0.9331388324076078,36,0.013278774176755166,2993.8697301179686,0.3635183373994951,31,8235.814873976498,591,0.47620628144380767,0,0,agencia,0.00541601682042501,baixo,B
11069,2022-03-01,71520.32839068065,64628.336637456305,0.896005161153619,24,0.009787947825979672,3198.910389563831,0.5059021857421476,27,6323.179617955392,633,0.2108222058331687,0,0,agencia,0.00559081927184407,baixo,B
11070,2022-02-01,93503.56707628205,81261.88658742489,0.8712608597911352,36,0.008926005791446288,2837.549883671034,0.6641130149117681,40,4272.6912738610035,738,0.8464957722169212,0,0,parceiro,0.0039289733861013094,baixo,B
11071,2022-11-01,72647.74826950043,62590.07854964048,0.867815930546429,36,0.009017242543820497,2190.1252283406766,0.19759754122965265,31,11083.76761528252,711,0.32865808210429304,0,0,agencia,0.00097856854859326,baixo,B
11072,2022-11-01,65469.78067760016,50245.25567687257,0.7585165552152605,24,0.01059427227373801,2519.4018551531854,0.33713289309108035,28,7473.022973384385,778,0.2876613282702683,0,0,digital,0.0005845829091772355,baixo,A
11073,2022-10-01,51788.171948409836,39582.0065493258,0.7249925033156692,36,0.008,1352.825023841402,0.23062780311802125,30,5865.836666488596,825,0.30765730771401645,0,0,digital,0.00017880292175987715,baixo,A
11074,2024-11-01,143907.37157550882,146015.74433314195,1.0457360574572538,36,0.017041706927156338,6046.678915483628,0.5558019988602381,49,10879.196058818286,718,0.4204104068538744,0,0,digital,0.012341891922643138,exposicao,C
11075,2022-10-01,179767.8914665419,174968.87242226908,1.0071134706767013,48,0.010997539727208365,5184.566542521611,0.5578298442089722,36,9294.172042504395,743,0.560800884480103,0,0,digital,0.0063972534981618905,exposicao,C
11076,2024-06-01,28568.343750569347,20964.245611094695,0.7399346478736171,24,0.008,1007.6814057066183,0.32177940679036576,26,3131.590724707585,794,0.138425205859922,0,0,digital,0.00030057462997027117,baixo,A
11077,2023-09-01,52017.428096323885,42076.96175225672,0.8249897679560695,36,0.008,1438.097048332685,0.22526759303334518,32,6383.949990178175,775,0.06496231271828892,0,0,parceiro,0.0003063480725652834,baixo,A
11078,2023-03-01,64628.30640720288,47637.006468419866,0.7690130134301625,24,0.008,2289.7521109153818,0.2877837191898657,33,7956.503298245008,892,0.1648674258599247,0,0,digital,0.00021527450713512738,baixo,A
11079,2024-01-01,63693.99453362447,68761.65616154915,1.1201636210752612,60,0.022201683909769017,2367.327246861234,0.8,26,3417.1772988713697,494,0.7111649102322891,0,0,agencia,0.12131645430460523,alto,D
11080,2024-06-01,78357.2820821456,72271.32942895625,0.9386057349817782,36,0.012885672882414455,2752.5486964211127,0.5000072820081525,49,5505.017217681709,690,0.5400834637977521,0,0,agencia,0.004857893830623078,baixo,B
11081,2022-02-01,66980.77434140688,52225.59815111688,0.7396601349877344,24,0.008519512791308376,2532.015910815607,0.442406870328254,26,5723.27438978721,676,0.15863756308996108,0,0,digital,0.0007359433395657233,baixo,A
11082,2022-02-01,87678.12935629986,101741.13751921998,1.125803756349083,60,0.0285458355716243,4019.114251315268,0.8,49,2262.3212294428117,565,0.6196995352226311,1,0,digital,0.14130107388863614,alto,D
11083,2023-08-01,71888.57598291151,57105.39997493304,0.8186422361889203,36,0.011471714860649412,2110.338602827421,0.4280533870813787,36,4930.082710515306,624,0.7565538910840687,0,0,parceiro,0.004353657392425868,baixo,B
11084,2022-03-01,76533.0732940953,69850.95766098933,0.9149426610295136,36,0.009766222289347216,2486.048363184728,0.5824095030702843,36,4268.557346813614,687,0.5422742887982858,0,0,parceiro,0.004468239744136538,baixo,B
11085,2024-08-01,59612.27691505949,48599.85371872567,0.80581059459025,36,0.009936413028574377,1736.3225123733125,0.3115903665270265,44,5572.452485377813,681,0.6792992121038892,0,0,digital,0.0013982239817572008,baixo,B
11086,2024-11-01,50845.85546325941,38518.52574193244,0.7837115945056417,36,0.008,1316.47761313538,0.21984075402119846,25,5988.323770980319,826,0.3349464149038142,0,0,agencia,0.00020762202822150244,baixo,A
11087,2023-08-01,53100.50296825357,50553.08243830831,0.9426828371661027,36,0.02042772289763975,2230.399777690049,0.5045106844721391,37,4420.91683355265,500,0.22225218252068937,1,0,digital,0.03926439090895946,medio,B
11088,2023-09-01,58562.15928270343,52720.28607703144,0.8742600497713036,48,0.02587991227124036,2189.856396142103,0.5705240389048652,22,5234.586189554986,666,0.9759543573709512,0,1,digital,0.11670793794985794,alto,D
11089,2023-10-01,54181.39022161306,60231.909635324795,1.1228843245554911,60,0.030947245513129433,2495.074516755965,0.8,43,3475.2358614431078,605,0.7293158611018752,1,0,agencia,0.14145757982700455,alto,D
11090,2024-08-01,38873.21788695341,33286.123839099,0.8834423482315372,24,0.013509890974295455,1746.6753498476241,0.2169811067780544,25,8049.896029124154,675,0.6455060257491728,0,0,agencia,0.0021804706325759837,baixo,B
11091,2023-02-01,96187.21790583892,87109.99953155371,0.9611956541413795,48,0.01851771380366103,3105.254089517255,0.7824633523794435,36,4662.268080751174,490,0.4810285680769541,0,0,agencia,0.09998925823903193,alto,D
11092,2024-04-01,89931.46722409183,99359.86994034036,1.0953529350561453,60,0.026623599213390064,3772.2517164879537,0.8,41,5344.710587105919,538,0.8308279650437197,1,0,agencia,0.1402248953578537,alto,D
11093,2022-04-01,47857.9537571262,41621.39170364377,0.828649227360918,36,0.008,1422.5266764489804,0.1357076515994487,50,10482.28791584777,727,0.49826548850676117,0,0,digital,0.0006794871052441093,baixo,B
11094,2022-09-01,99105.96326450282,87440.97956566526,0.8582002354951911,36,0.012281453136236907,3288.0379332241505,0.5727296895631147,39,5740.994387303907,622,0.4550094764560189,0,0,parceiro,0.006186755698402724,baixo,B
11095,2023-03-01,61908.21030356221,60870.699630823074,0.977734888140121,60,0.015508513793327516,1769.7229283810107,0.6197357744134099,39,3478.353681406759,605,0.6644199580930912,0,0,agencia,0.06083613325840236,alto,D
11096,2024-03-01,57627.02591298246,62887.28167055052,1.0711633548112387,60,0.026216390488731343,2367.0633876158336,0.5551475308168375,21,5689.772835860572,565,0.3830623488780048,1,0,digital,0.12987956965861486,alto,D
11097,2024-01-01,82207.17817293161,66072.67609859323,0.7724238932877402,24,0.008,3175.8932978057146,0.2428323709804029,33,13078.541732238888,740,0.27231770069801703,0,0,digital,0.0003283417108113296,baixo,A
11098,2024-12-01,72715.60945657211,57860.9601860982,0.7438351437183159,36,0.008,1977.559039249312,0.43330274595768625,31,4563.919932883206,840,0.14375028649179664,0,0,digital,0.0003756736102777682,baixo,A
11099,2024-10-01,80930.31706499332,64577.020233514064,0.7711344039659623,24,0.008,3104.0021058909097,0.6863078787506629,28,4522.754585800989,901,0.37463600958915677,0,0,digital,0.0005624117707291893,baixo,A
11100,2024-07-01,67156.69538412368,57847.038714986076,0.8863463265415487,36,0.01238286801437683,2179.9119828715666,0.3297560027660454,22,6610.681730085642,626,0.6961196439336311,0,0,digital,0.003400034560819502,baixo,B
11101,2023-10-01,70697.90650887537,60859.0508620642,0.9210339463395948,60,0.013844488637528768,1688.3674648882434,0.1899912484812426,42,8886.553872269185,593,0.44687078353680987,0,0,parceiro,0.0046732909115503605,baixo,B
11102,2023-12-01,61041.422972795015,47741.645844857114,0.8,36,0.008503073236719994,1650.917397872104,0.41851321499207383,29,3944.7198767746686,773,0.29539248223743786,0,0,parceiro,0.0014512689804393921,baixo,B
11103,2022-12-01,69396.74827692068,65957.54000946638,0.97,36,0.015257845461619336,2637.2498511462536,0.3261781463064461,49,8085.305165320743,567,0.4408821583189788,0,0,parceiro,0.006694527686756379,baixo,B
11104,2022-07-01,125000.0,122472.11429770006,0.9719355045034311,60,0.037386179391700206,5704.213453453368,0.8,22,3933.40055497743,637,0.49945503748007386,1,1,digital,0.14813118337687134,alto,D
11105,2024-06-01,73732.31314163147,66503.48831012545,0.9102004417136842,36,0.01024017451363949,2392.1249805748816,0.4642438251537233,35,5152.734082747975,688,0.7947853979407207,0,0,parceiro,0.003033721798049324,baixo,B
11106,2022-12-01,56304.61642828477,50302.6056629546,0.8869807232953532,48,0.021619611017911187,1917.9891654079183,0.3149533144894994,39,9915.290706211033,420,0.8468979842120004,0,0,agencia,0.07290999859708315,alto,D
11107,2023-09-01,131922.6350807459,148722.99502013103,1.0915351306198169,48,0.015173128436405038,4903.670213495883,0.48351683718420696,32,10141.674159792943,689,0.47950253491813843,0,0,parceiro,0.010798347752764378,exposicao,C
11108,2023-02-01,108428.55146905512,109737.43227692862,0.95,36,0.010836556748440564,3999.602737530134,0.2780865530996078,50,14382.582303781935,765,0.5317001779446235,0,0,digital,0.0023389831891041037,baixo,C
11109,2022-06-01,82214.22945432976,75616.84031963152,0.9109935886772319,36,0.013345789164222436,2907.8009131928125,0.19979462474957904,39,14553.949671255803,613,0.4346153763608513,0,0,digital,0.0025546066243601535,baixo,B
11110,2024-06-01,50255.2424816548,53304.18277924362,1.077591830487292,60,0.025746142936094712,1986.3047334616267,0.33432771370059633,31,9355.909032084834,739,0.9520131272300899,0,1,agencia,0.09242875721989886,alto,D
11111,2024-03-01,43013.51781134387,33810.6905509438,0.8039806796026305,24,0.012924608006327965,1758.370710391356,0.18834905078863504,30,9335.702532234136,783,0.5444872803197602,1,0,digital,0.0010737771695539995,baixo,A
11112,2022-05-01,50261.9337345894,42509.65870531184,0.8537535244793145,60,0.010302976075013164,1058.87510903344,0.17950383890803517,32,5898.899519223826,725,0.6756799451393388,0,0,agencia,0.0012566013529336014,baixo,B
11113,2023-06-01,37445.909497000954,28256.776226216003,0.7683161454791418,36,0.008,965.7538185760047,0.19225864313108995,21,5023.201052748061,818,0.37209882723755716,0,0,digital,0.00020994411884131572,baixo,A
11114,2023-02-01,67418.47355128209,58789.20456954979,0.9103437295092731,36,0.01213675093485857,2203.841407080532,0.31521980480784506,31,6991.443346727444,609,0.40439147374927326,0,0,agencia,0.0054167084936859134,baixo,B
11115,2023-06-01,79344.98349314599,59594.1301817914,0.7306779583956349,24,0.008,2864.4911907381065,0.44462603195518097,30,6442.4729657458565,771,0.18073966871194452,0,0,digital,0.00045306054681121586,baixo,A
11116,2024-01-01,94321.80625876534,89074.56265152093,1.0217911024387336,36,0.011733094548339143,3310.3896193404953,0.17001836812925172,38,19470.77633884748,738,0.3934579102177579,0,0,agencia,0.0021797746502088054,baixo,C
11117,2022-02-01,78788.46157476112,80483.93141827322,0.9910287961561302,60,0.02045274828768941,2658.2929293725,0.544543485311221,44,6702.473070517108,514,0.6763461054955313,0,0,digital,0.08749616373719253,alto,D
11118,2022-02-01,70000.0,73849.39248859117,1.0377890520165531,36,0.010151780770779353,2651.1342876515105,0.17644978938019548,44,15024.865129983944,745,0.7195405306879241,0,0,agencia,0.0020282742964129238,baixo,C
11119,2023-06-01,95725.74887086714,106757.85540581949,1.0509972410605832,48,0.015720565949176278,3566.757112821088,0.20067405070404976,45,17773.88307211316,651,0.8570611300052853,0,0,parceiro,0.0057633908280396535,baixo,C
11120,2023-05-01,74126.12158982862,66365.34931371416,0.8953638838316549,36,0.01107377500766261,2431.413882664954,0.2417842294061363,38,10056.130991822442,666,0.6985793437053305,0,0,parceiro,0.001622273643027064,baixo,B
11121,2023-10-01,37751.26232219023,33744.634844641056,0.908453672579677,24,0.008763763346913823,1642.6104470652092,0.1437767214198624,38,11424.731561852728,729,0.4399357477289587,0,0,digital,0.0009452970916343958,baixo,B
11122,2023-10-01,63235.08414643564,62406.50450721596,0.97,24,0.017489436623529316,3473.4347055139588,0.27319448863744294,51,12714.1463315666,819,0.5925733830947603,1,0,parceiro,0.004237114483958428,baixo,B
11123,2023-01-01,62257.18754149232,53336.484949384125,0.8695550445861405,48,0.012870852773225826,1660.3656059587545,0.09625997381314672,40,17248.764363698487,599,0.9505713149927488,0,0,digital,0.0016712193355004922,baixo,B
11124,2024-12-01,124761.33708994,131658.03067767087,1.0201466088469453,48,0.013532753764184759,4168.232207308865,0.22959432034787866,39,18154.770557883174,726,0.35406429340878093,0,0,digital,0.0038016273643763005,exposicao,C
11125,2024-01-01,32583.682318115367,23938.864317889776,0.7395995735530371,24,0.008,1150.6614115465686,0.24143272105583993,35,4765.9712673347085,901,0.15763910721724453,0,0,digital,0.00012496886778127665,baixo,A
11126,2022-08-01,79566.43002602011,72802.53800127642,0.9199697419120072,36,0.010309424265819187,2622.7345237645445,0.8,23,2500.0,704,0.25185043485656694,0,0,parceiro,0.010036279532141342,baixo,B
11127,2023-07-01,51355.355898102986,35644.595947641465,0.7118053946344991,36,0.008,1218.2530792771681,0.22639024136874603,29,5381.20844746514,808,0.19851818489432746,0,0,digital,0.0002091600953859197,baixo,A
11128,2023-09-01,42621.221827847796,40393.583893665884,0.9506716579530589,36,0.008,1380.5629339657362,0.19490442348022433,41,7083.281689118836,748,0.10180206125277583,0,0,digital,0.0008533065026349718,baixo,B
11129,2022-05-01,49564.65744225518,42855.31211325178,0.8861311378701591,36,0.014689496900825069,1694.0437160564184,0.21847523241516084,56,7753.9394160583215,549,0.33303687854762803,0,0,agencia,0.0038234404224328448,baixo,B
11130,2024-04-01,47599.53266198624,39974.07588882463,0.8151322428139747,48,0.008758084170006454,1112.8703046858877,0.1430302359092176,41,7780.664679825008,769,0.711939431197533,0,0,parceiro,0.0005919221709982435,baixo,B
11131,2022-10-01,79420.01469162312,68590.07455999457,0.8736015605602429,24,0.014708340639058702,3664.996718202575,0.7574794526603895,37,4838.410738839869,550,0.5616613905525294,0,0,parceiro,0.015106655614346407,baixo,B
11132,2023-03-01,136481.07739252632,146528.17703144922,1.0254537354140694,48,0.011948440959109541,4453.296972506836,0.30855221177717845,44,14432.879760793265,757,0.5295674305646616,0,0,parceiro,0.0034710497004731273,exposicao,C
11133,2023-09-01,57531.59928915931,60997.89670456265,1.0847696625365435,60,0.028469604565077446,2405.9004105269823,0.8,46,3380.90364836269,548,0.7317328270000417,1,0,parceiro,0.14318664125767952,alto,D
11134,2022-08-01,95731.65198281914,84385.6599821569,0.9090664352795638,24,0.01228944343239777,4345.711401808219,0.8,50,3650.110936820284,682,0.3934453245722263,0,0,parceiro,0.010541502910723676,baixo,B
11135,2022-10-01,70298.32878424121,66422.42110102547,0.8811699419263544,36,0.015578620034556182,2672.882980892793,0.4865982025780214,37,5492.998056161586,673,0.2853352865052675,1,0,parceiro,0.015959902864940697,baixo,B
11136,2023-08-01,58596.4677842699,56078.418328087355,0.927193859286835,36,0.0080013393127104,1916.6958049773868,0.23861845765694822,37,8032.470848223067,742,0.3437731901806283,0,0,digital,0.0009080432030210033,baixo,B
11137,2022-02-01,60866.66756146393,46546.35967851937,0.7470067769296963,24,0.008230736389730648,2245.920306404025,0.728361688700355,34,3083.523394004304,695,0.35228923608159235,0,0,digital,0.0015186661649849561,baixo,A
11138,2022-09-01,80213.89796495531,73373.84105305311,0.9149846966084589,36,0.012670314253004949,2781.8979507474724,0.5104519623925216,35,5449.872183287406,654,0.5135582192002485,0,0,digital,0.006445251625376686,baixo,B
11139,2023-01-01,61596.51123823751,54878.33718951309,0.8711777860191369,36,0.011916233534833669,2047.552720827121,0.2400233633276604,49,8530.639236281213,697,0.3380769182836542,0,0,parceiro,0.0017010327328762739,baixo,B
11140,2022-04-01,58273.32647514479,52464.11537739643,0.9297417286747394,48,0.01584128512676043,1757.8816121890336,0.20526047232339947,33,8564.150673001433,713,0.3614190675817718,1,0,agencia,0.009282406773071964,baixo,B
11141,2023-07-01,64743.23243319933,54229.800028418955,0.8540433686602729,24,0.008,2606.6457213660046,0.2705436214126476,33,9634.844494781893,836,0.4457426809678484,0,0,digital,0.00028851499302178933,baixo,A
11142,2023-07-01,49094.82613930595,42343.26827317568,0.8642802941482333,36,0.015630312649536543,1705.672713847452,0.16201046034789676,46,10528.164108568903,505,0.3413254948482779,0,0,parceiro,0.004734532463564125,baixo,B
11143,2024-08-01,38925.768582269004,33641.17026285227,0.8828299387900943,48,0.011861520343584429,1020.0860541732701,0.22526461938935746,36,4528.390019429139,674,0.1900804455153634,0,0,digital,0.001981503753805209,baixo,B
11144,2023-10-01,57019.63695968681,46348.02081897134,0.8529993966486729,36,0.008849175002724096,1615.5584205547857,0.37151068065622544,40,4348.619042933332,831,0.41938467675230146,0,0,digital,0.00030264226036476354,baixo,A
11145,2024-02-01,54504.68548456056,53476.95142225714,0.929650396387099,60,0.030061700754204414,2177.369012426702,0.4788669449883797,39,6000.536924181824,578,0.6706351983607268,0,1,digital,0.12934132682204175,alto,D
11146,2024-12-01,117728.3194931726,111523.83154545678,0.9739864495710007,60,0.013047090310485378,3022.7797273135593,0.18608053088638996,40,16244.470675758628,774,0.346615479572067,0,0,agencia,0.002258934320711294,baixo,C
11147,2023-07-01,98947.14556487415,87013.13350645785,0.8659904216323637,36,0.014305183310407239,3412.82254646875,0.5770955750757047,36,5913.790876010526,528,0.23531786645086863,0,0,digital,0.017030961032896388,baixo,B
11148,2022-05-01,55680.764848204686,45740.47715647787,0.8492070950010084,48,0.012488477008385818,1409.9097252836389,0.17696217463525626,55,7967.294299980545,802,0.2269267500781508,0,0,agencia,0.0008536015672713382,baixo,B
11149,2024-08-01,61994.41514504342,56690.053277727035,0.9385079040599138,36,0.017328258708878847,2360.5956296923478,0.3933631588904105,36,6001.059266330533,656,0.20690155651752293,1,0,parceiro,0.021277443286639202,medio,B
11150,2022-02-01,93911.42849152071,91326.76556192573,0.97,36,0.011515284250774006,3378.17753106188,0.5991923898684308,50,5637.884572939339,721,0.742248438814109,0,0,parceiro,0.005059638198316106,baixo,B
11151,2024-03-01,58419.87483008994,66867.02008026055,1.0879091320363488,60,0.018525027787745015,2105.421058727434,0.7835551404166887,53,3372.4607193861957,541,0.8266700494296677,0,0,agencia,0.1116082602777534,alto,D
11152,2022-02-01,180000.0,210000.0,1.1569032566575612,36,0.009390154462771604,7410.8792830789625,0.5700391822326587,46,13000.648927417498,799,0.2844559984237994,0,0,parceiro,0.008417522977858688,exposicao,C
